#RfamID	RfamAlias	EMBLAccession	ExpressionRank
RF01118 	 PK-G12rRNA 	 AE017225 	 78
RF00005 	 tRNA 	 AE015924 	 92
RF00005 	 tRNA 	 AE015924 	 93
RF01118 	 PK-G12rRNA 	 AE015924 	 94
RF00005 	 tRNA 	 AE015924 	 95
RF00005 	 tRNA 	 AE015924 	 97
RF00005 	 tRNA 	 AE015924 	 101
RF00005 	 tRNA 	 AE015924 	 107
RF00005 	 tRNA 	 AE015924 	 108
RF00005 	 tRNA 	 AE015924 	 109
RF00174 	 Cobalamin 	 AE015924 	 110
RF00005 	 tRNA 	 AE015924 	 111
RF00005 	 tRNA 	 AE015924 	 113
RF00005 	 tRNA 	 AE015924 	 114
RF00005 	 tRNA 	 AE015924 	 115
RF00005 	 tRNA 	 AE015924 	 116
RF00005 	 tRNA 	 AE015924 	 117
RF00005 	 tRNA 	 AE015924 	 118
RF01118 	 PK-G12rRNA 	 AE015924 	 119
RF01118 	 PK-G12rRNA 	 AE015924 	 120
RF01118 	 PK-G12rRNA 	 AE015924 	 121
RF00010 	 RNaseP_bact_a 	 AE015924 	 122
RF00005 	 tRNA 	 AE015924 	 128
RF00005 	 tRNA 	 AE015924 	 129
RF00005 	 tRNA 	 AE015924 	 132
RF00005 	 tRNA 	 AE015924 	 133
RF00005 	 tRNA 	 AE015924 	 156
RF00174 	 Cobalamin 	 AE015924 	 394
RF01361 	 CRISPR-DR48 	 AE015924 	 750
RF00059 	 TPP 	 AE015924 	 767
RF00174 	 Cobalamin 	 AE015924 	 1020
RF00174 	 Cobalamin 	 AE015924 	 1032
RF00001 	 5S_rRNA 	 AE015924 	 1158
RF01726 	 SAM-II_long_loops 	 AE015924 	 1587
RF00174 	 Cobalamin 	 AE015924 	 1992
RF01361 	 CRISPR-DR48 	 AE015924 	 2192
RF01361 	 CRISPR-DR48 	 AE015924 	 2371
RF01470 	 rli38 	 AE015924 	 2437
RF00059 	 TPP 	 AE015924 	 2505
RF01361 	 CRISPR-DR48 	 AE015924 	 2653
RF01361 	 CRISPR-DR48 	 AE015924 	 2895
RF01361 	 CRISPR-DR48 	 AE015924 	 3677
RF01361 	 CRISPR-DR48 	 AE015924 	 3678
RF01361 	 CRISPR-DR48 	 AE015924 	 4195
RF01359 	 CRISPR-DR46 	 AE015924 	 5761
RF01343 	 CRISPR-DR33 	 AE015924 	 6296
RF00001 	 5S_rRNA 	 AE015924 	 6297
RF01372 	 CRISPR-DR59 	 AE015924 	 6912
RF00632 	 sxy 	 AE015924 	 7683
RF01118 	 PK-G12rRNA 	 BX548174 	 2
RF00177 	 SSU_rRNA_bacteria 	 BX548174 	 15
RF01419 	 IsrR 	 BX548174 	 42
RF01739 	 glnA 	 BX548174 	 137
RF01704 	 Downstream-peptide 	 BX548174 	 165
RF01739 	 glnA 	 BX548174 	 187
RF01704 	 Downstream-peptide 	 BX548174 	 197
RF01704 	 Downstream-peptide 	 BX548174 	 215
RF01116 	 Yfr1 	 BX548174 	 250
RF01704 	 Downstream-peptide 	 BX548174 	 296
RF00005 	 tRNA 	 BX548174 	 308
RF00127 	 t44 	 BX548174 	 329
RF00001 	 5S_rRNA 	 BX548174 	 419
RF01067 	 ATPC 	 BX548174 	 526
RF00005 	 tRNA 	 BX548174 	 562
RF00010 	 RNaseP_bact_a 	 BX548174 	 681
RF00558 	 L20_leader 	 BX548174 	 687
RF00005 	 tRNA 	 BX548174 	 920
RF00005 	 tRNA 	 BX548174 	 1044
RF00005 	 tRNA 	 BX548174 	 1079
RF01363 	 CRISPR-DR50 	 BX548174 	 1162
RF00005 	 tRNA 	 BX548174 	 1163
RF00005 	 tRNA 	 BX548174 	 1351
RF00005 	 tRNA 	 BX548174 	 1563
RF00005 	 tRNA 	 BX548174 	 1564
RF00005 	 tRNA 	 BX548174 	 1752
RF01851 	 cyano_tmRNA 	 BX548174 	 1753
RF01850 	 beta_tmRNA 	 BX548174 	 1754
RF00013 	 6S 	 BX548174 	 1755
RF00059 	 TPP 	 BX548174 	 1804
RF01342 	 CRISPR-DR32 	 BX548174 	 1906
RF00169 	 Bacteria_small_SRP 	 BX548174 	 2133
RF00005 	 tRNA 	 BX548174 	 2216
RF00005 	 tRNA 	 BX548174 	 2217
RF01362 	 CRISPR-DR49 	 BX548174 	 2293
RF00005 	 tRNA 	 BX548174 	 2294
RF01701 	 Cyano-1 	 BX548174 	 2408
RF00005 	 tRNA 	 BX548174 	 2512
RF00005 	 tRNA 	 BX548174 	 2617
RF00005 	 tRNA 	 BX548174 	 2618
RF00005 	 tRNA 	 BX548174 	 2750
RF00005 	 tRNA 	 BX548174 	 2890
RF00005 	 tRNA 	 BX548174 	 2891
RF00005 	 tRNA 	 BX548174 	 3046
RF00005 	 tRNA 	 BX548174 	 3247
RF00005 	 tRNA 	 BX548174 	 3248
RF01701 	 Cyano-1 	 BX548174 	 3249
RF00005 	 tRNA 	 BX548174 	 3250
RF00118 	 rydB 	 BX548174 	 3455
RF00005 	 tRNA 	 BX548174 	 3698
RF00005 	 tRNA 	 BX548174 	 3699
RF00005 	 tRNA 	 BX548174 	 3700
RF01701 	 Cyano-1 	 BX548174 	 3701
RF00005 	 tRNA 	 BX548174 	 4314
RF00005 	 tRNA 	 BX548174 	 4315
RF00005 	 tRNA 	 BX548174 	 4709
RF00005 	 tRNA 	 BX548174 	 4710
RF00005 	 tRNA 	 BX548174 	 4711
RF00005 	 tRNA 	 BX548174 	 5130
RF00005 	 tRNA 	 BX548174 	 5131
RF00005 	 tRNA 	 BX548174 	 5608
RF00005 	 tRNA 	 BX548174 	 5609
RF00005 	 tRNA 	 BX548174 	 5960
RF00005 	 tRNA 	 BX548174 	 5961
RF00005 	 tRNA 	 BX548174 	 6115
RF01701 	 Cyano-1 	 BX548174 	 6116
RF00023 	 tmRNA 	 AM942759 	 80
RF00010 	 RNaseP_bact_a 	 AM942759 	 89
RF00177 	 SSU_rRNA_bacteria 	 AM942759 	 96
RF00177 	 SSU_rRNA_bacteria 	 AM942759 	 98
RF00177 	 SSU_rRNA_bacteria 	 AM942759 	 101
RF00177 	 SSU_rRNA_bacteria 	 AM942759 	 102
RF00177 	 SSU_rRNA_bacteria 	 AM942759 	 103
RF00177 	 SSU_rRNA_bacteria 	 AM942759 	 104
RF00177 	 SSU_rRNA_bacteria 	 AM942759 	 106
RF01118 	 PK-G12rRNA 	 AM942759 	 150
RF01118 	 PK-G12rRNA 	 AM942759 	 152
RF01118 	 PK-G12rRNA 	 AM942759 	 153
RF01118 	 PK-G12rRNA 	 AM942759 	 154
RF01118 	 PK-G12rRNA 	 AM942759 	 155
RF01118 	 PK-G12rRNA 	 AM942759 	 156
RF01118 	 PK-G12rRNA 	 AM942759 	 159
RF01830 	 StyR-44 	 AM942759 	 179
RF01830 	 StyR-44 	 AM942759 	 181
RF01830 	 StyR-44 	 AM942759 	 196
RF01766 	 cspA 	 AM942759 	 198
RF00114 	 S15 	 AM942759 	 201
RF00140 	 Alpha_RBS 	 AM942759 	 235
RF01830 	 StyR-44 	 AM942759 	 335
RF01766 	 cspA 	 AM942759 	 342
RF01343 	 CRISPR-DR33 	 AM942759 	 343
RF00005 	 tRNA 	 AM942759 	 366
RF01830 	 StyR-44 	 AM942759 	 393
RF01830 	 StyR-44 	 AM942759 	 395
RF01830 	 StyR-44 	 AM942759 	 402
RF00013 	 6S 	 AM942759 	 500
RF00005 	 tRNA 	 AM942759 	 529
RF01691 	 Bacillus-plasmid 	 AM942759 	 654
RF00114 	 S15 	 AM942759 	 708
RF00005 	 tRNA 	 AM942759 	 772
RF00005 	 tRNA 	 AM942759 	 788
RF01808 	 MicX 	 AM942759 	 801
RF00005 	 tRNA 	 AM942759 	 874
RF00127 	 t44 	 AM942759 	 885
RF00001 	 5S_rRNA 	 AM942759 	 891
RF00001 	 5S_rRNA 	 AM942759 	 920
RF00005 	 tRNA 	 AM942759 	 1093
RF00630 	 P26 	 AM942759 	 1104
RF00005 	 tRNA 	 AM942759 	 1177
RF01766 	 cspA 	 AM942759 	 1244
RF00005 	 tRNA 	 AM942759 	 1245
RF00001 	 5S_rRNA 	 AM942759 	 1303
RF00001 	 5S_rRNA 	 AM942759 	 1334
RF00005 	 tRNA 	 AM942759 	 1382
RF00001 	 5S_rRNA 	 AM942759 	 1396
RF02031 	 tpke11 	 AM942759 	 1413
RF00001 	 5S_rRNA 	 AM942759 	 1414
RF00005 	 tRNA 	 AM942759 	 1415
RF00005 	 tRNA 	 AM942759 	 1437
RF00005 	 tRNA 	 AM942759 	 1465
RF01385 	 isrA 	 AM942759 	 1492
RF00005 	 tRNA 	 AM942759 	 1509
RF01794 	 sok 	 AM942759 	 1546
RF00005 	 tRNA 	 AM942759 	 1547
RF00001 	 5S_rRNA 	 AM942759 	 1568
RF00005 	 tRNA 	 AM942759 	 1582
RF00005 	 tRNA 	 AM942759 	 1599
RF00005 	 tRNA 	 AM942759 	 1620
RF02030 	 tp2 	 AM942759 	 1652
RF00001 	 5S_rRNA 	 AM942759 	 1671
RF00005 	 tRNA 	 AM942759 	 1748
RF00005 	 tRNA 	 AM942759 	 1814
RF00005 	 tRNA 	 AM942759 	 1873
RF00005 	 tRNA 	 AM942759 	 1916
RF00005 	 tRNA 	 AM942759 	 1938
RF00005 	 tRNA 	 AM942759 	 1995
RF00005 	 tRNA 	 AM942759 	 1996
RF00005 	 tRNA 	 AM942759 	 2033
RF01989 	 SECIS_3 	 AM942759 	 2096
RF00005 	 tRNA 	 AM942759 	 2120
RF00005 	 tRNA 	 AM942759 	 2121
RF00005 	 tRNA 	 AM942759 	 2229
RF00005 	 tRNA 	 AM942759 	 2335
RF00005 	 tRNA 	 AM942759 	 2388
RF01794 	 sok 	 AM942759 	 2531
RF01366 	 CRISPR-DR53 	 AM942759 	 2532
RF00005 	 tRNA 	 AM942759 	 2698
RF00005 	 tRNA 	 AM942759 	 2699
RF00040 	 rne5 	 AM942759 	 2700
RF01770 	 rimP 	 AM942759 	 2754
RF00005 	 tRNA 	 AM942759 	 2812
RF00005 	 tRNA 	 AM942759 	 2885
RF01748 	 nuoG 	 AM942759 	 2960
RF00005 	 tRNA 	 AM942759 	 3088
RF01739 	 glnA 	 AM942759 	 3176
RF00005 	 tRNA 	 AM942759 	 3177
RF01766 	 cspA 	 AM942759 	 3178
RF00005 	 tRNA 	 AM942759 	 3271
RF00005 	 tRNA 	 AM942759 	 3366
RF00005 	 tRNA 	 AM942759 	 3554
RF01068 	 mini-ykkC 	 AM942759 	 3555
RF00078 	 MicA 	 AM942759 	 3556
RF00005 	 tRNA 	 AM942759 	 3557
RF00050 	 FMN 	 AM942759 	 3679
RF00005 	 tRNA 	 AM942759 	 3787
RF01988 	 SECIS_2 	 AM942759 	 4012
RF00005 	 tRNA 	 AM942759 	 4138
RF00238 	 ctRNA_pND324 	 AM942759 	 4275
RF00005 	 tRNA 	 AM942759 	 4431
RF00005 	 tRNA 	 AM942759 	 4432
RF01794 	 sok 	 AM942759 	 4608
RF00005 	 tRNA 	 AM942759 	 4609
RF00512 	 Leu_leader 	 AM942759 	 4799
RF00005 	 tRNA 	 AM942759 	 4973
RF01055 	 MOCO_RNA_motif 	 AM942759 	 5202
RF00005 	 tRNA 	 AM942759 	 5436
RF00558 	 L20_leader 	 AM942759 	 5437
RF00552 	 rncO 	 AM942759 	 5679
RF00005 	 tRNA 	 AM942759 	 5969
RF00005 	 tRNA 	 AM942759 	 5970
RF01794 	 sok 	 AM942759 	 5971
RF00128 	 GlmY_tke1 	 AM942759 	 5972
RF00005 	 tRNA 	 AM942759 	 5973
RF00059 	 TPP 	 AM942759 	 6282
RF00078 	 MicA 	 AM942759 	 6283
RF01766 	 cspA 	 AM942759 	 6284
RF00112 	 CyaR_RyeE 	 AM942759 	 6664
RF00083 	 GlmZ_SraJ 	 AM942759 	 6665
RF00005 	 tRNA 	 AM942759 	 7067
RF01745 	 manA 	 AM942759 	 7068
RF00128 	 GlmY_tke1 	 AM942759 	 7069
RF00057 	 RyhB 	 AM942759 	 7552
RF00078 	 MicA 	 AM942759 	 7553
RF01359 	 CRISPR-DR46 	 AM942759 	 7554
RF00005 	 tRNA 	 AM942759 	 7555
RF00005 	 tRNA 	 AM942759 	 7556
RF00005 	 tRNA 	 AM942759 	 7557
RF00083 	 GlmZ_SraJ 	 AM942759 	 7558
RF00005 	 tRNA 	 AM942759 	 7559
RF00005 	 tRNA 	 AM942759 	 7560
RF00005 	 tRNA 	 AM942759 	 8042
RF00169 	 Bacteria_small_SRP 	 AM942759 	 8043
RF01364 	 CRISPR-DR51 	 AM942759 	 8044
RF00005 	 tRNA 	 AM942759 	 8045
RF00062 	 HgcC 	 AM942759 	 8046
RF01356 	 CRISPR-DR28 	 AM942759 	 8047
RF00022 	 GcvB 	 AM942759 	 8619
RF00174 	 Cobalamin 	 AM942759 	 8620
RF00062 	 HgcC 	 AM942759 	 8621
RF00005 	 tRNA 	 AM942759 	 8622
RF00005 	 tRNA 	 AM942759 	 9287
RF01854 	 Bacteria_large_SRP 	 AM942759 	 9288
RF00005 	 tRNA 	 AM942759 	 9289
RF00078 	 MicA 	 AM942759 	 9290
RF00078 	 MicA 	 AM942759 	 9291
RF00005 	 tRNA 	 AM942759 	 9292
RF00005 	 tRNA 	 AM942759 	 9293
RF00081 	 ArcZ 	 AM942759 	 9294
RF02064 	 STnc370 	 AM942759 	 9295
RF00238 	 ctRNA_pND324 	 AM942759 	 9296
RF00005 	 tRNA 	 AM942759 	 9297
RF00062 	 HgcC 	 AM942759 	 10066
RF01859 	 Phe_leader 	 AM942759 	 10067
RF00005 	 tRNA 	 AM942759 	 10068
RF02194 	 HPnc0260 	 AM942759 	 10069
RF01364 	 CRISPR-DR51 	 AM942759 	 10070
RF00005 	 tRNA 	 AM942759 	 10071
RF00059 	 TPP 	 AM942759 	 10072
RF00080 	 yybP-ykoY 	 AM942759 	 10073
RF00005 	 tRNA 	 AM942759 	 10074
RF00005 	 tRNA 	 AM942759 	 10075
RF00380 	 ykoK 	 AM942759 	 10076
RF00238 	 ctRNA_pND324 	 AM942759 	 10077
RF00059 	 TPP 	 AM942759 	 10078
RF01852 	 tRNA-Sec 	 AM942759 	 10079
RF00062 	 HgcC 	 AM942759 	 10080
RF00082 	 SraG 	 AM942759 	 10081
RF00062 	 HgcC 	 AM942759 	 10082
RF00111 	 RyeB 	 AM942759 	 11038
RF01749 	 pan 	 AM942759 	 11039
RF01364 	 CRISPR-DR51 	 AM942759 	 11040
RF01394 	 isrK 	 AM942759 	 11041
RF00005 	 tRNA 	 AM942759 	 11042
RF00078 	 MicA 	 AM942759 	 11043
RF01859 	 Phe_leader 	 AM942759 	 11044
RF01394 	 isrK 	 AM942759 	 11045
RF00062 	 HgcC 	 AM942759 	 11046
RF01342 	 CRISPR-DR32 	 AM942759 	 11047
RF00005 	 tRNA 	 AM942759 	 11048
RF00057 	 RyhB 	 AM942759 	 11049
RF00101 	 SraC_RyeA 	 AM942759 	 12117
RF01796 	 frnS 	 AM942759 	 12118
RF00107 	 FinP 	 AM942759 	 12119
RF00005 	 tRNA 	 AM942759 	 12120
RF00005 	 tRNA 	 AM942759 	 12121
RF00005 	 tRNA 	 AM942759 	 12122
RF00005 	 tRNA 	 AM942759 	 12123
RF00005 	 tRNA 	 AM942759 	 12124
RF00005 	 tRNA 	 AM942759 	 12125
RF00021 	 Spot_42 	 AM942759 	 12126
RF00005 	 tRNA 	 AM942759 	 12127
RF01364 	 CRISPR-DR51 	 AM942759 	 12128
RF00057 	 RyhB 	 AM942759 	 12129
RF01359 	 CRISPR-DR46 	 AM942759 	 15303
RF00034 	 RprA 	 AM942759 	 15304
RF02064 	 STnc370 	 AM942759 	 15305
RF00512 	 Leu_leader 	 AM942759 	 15306
RF00005 	 tRNA 	 AM942759 	 15307
RF00005 	 tRNA 	 AM942759 	 15308
RF01356 	 CRISPR-DR28 	 AM942759 	 15309
RF01356 	 CRISPR-DR28 	 AM942759 	 15310
RF00033 	 MicF 	 AM942759 	 15311
RF00632 	 sxy 	 AM942759 	 15312
RF00506 	 Thr_leader 	 AM942759 	 15313
RF00005 	 tRNA 	 AM942759 	 15314
RF00512 	 Leu_leader 	 AM942759 	 15315
RF01794 	 sok 	 AM942759 	 15316
RF01794 	 sok 	 AM942759 	 15317
RF00368 	 sroB 	 AM942759 	 15318
RF01728 	 STAXI 	 AM942759 	 15319
RF01728 	 STAXI 	 AM942759 	 15320
RF00078 	 MicA 	 AM942759 	 15321
RF00029 	 Intron_gpII 	 AM942759 	 15322
RF01728 	 STAXI 	 AM942759 	 15323
RF01364 	 CRISPR-DR51 	 AM942759 	 15324
RF00033 	 MicF 	 AM942759 	 15325
RF00005 	 tRNA 	 AM942759 	 15326
RF00078 	 MicA 	 AM942759 	 15327
RF00057 	 RyhB 	 AM942759 	 15328
RF00238 	 ctRNA_pND324 	 AM942759 	 15329
RF00005 	 tRNA 	 AM942759 	 15330
RF00514 	 His_leader 	 AM942759 	 15331
RF00110 	 RybB 	 AM942759 	 15332
RF01850 	 beta_tmRNA 	 CP000438 	 34
RF00023 	 tmRNA 	 CP000438 	 36
RF01118 	 PK-G12rRNA 	 CP000438 	 37
RF01118 	 PK-G12rRNA 	 CP000438 	 38
RF01118 	 PK-G12rRNA 	 CP000438 	 39
RF01118 	 PK-G12rRNA 	 CP000438 	 41
RF01675 	 CrcZ 	 CP000438 	 65
RF00010 	 RNaseP_bact_a 	 CP000438 	 66
RF00177 	 SSU_rRNA_bacteria 	 CP000438 	 71
RF00177 	 SSU_rRNA_bacteria 	 CP000438 	 72
RF00177 	 SSU_rRNA_bacteria 	 CP000438 	 74
RF00177 	 SSU_rRNA_bacteria 	 CP000438 	 76
RF00001 	 5S_rRNA 	 CP000438 	 90
RF00001 	 5S_rRNA 	 CP000438 	 91
RF00001 	 5S_rRNA 	 CP000438 	 92
RF00001 	 5S_rRNA 	 CP000438 	 94
RF00195 	 RsmY 	 CP000438 	 102
RF01755 	 rmf 	 CP000438 	 105
RF00140 	 Alpha_RBS 	 CP000438 	 112
RF00166 	 PrrB_RsmZ 	 CP000438 	 122
RF00444 	 PrrF 	 CP000438 	 136
RF00005 	 tRNA 	 CP000438 	 164
RF00114 	 S15 	 CP000438 	 181
RF01773 	 rpsL_psuedo 	 CP000438 	 227
RF00005 	 tRNA 	 CP000438 	 233
RF00005 	 tRNA 	 CP000438 	 238
RF01759 	 sucC 	 CP000438 	 242
RF00005 	 tRNA 	 CP000438 	 259
RF00005 	 tRNA 	 CP000438 	 268
RF00005 	 tRNA 	 CP000438 	 272
RF00444 	 PrrF 	 CP000438 	 274
RF00005 	 tRNA 	 CP000438 	 275
RF00628 	 P16 	 CP000438 	 281
RF00005 	 tRNA 	 CP000438 	 283
RF00005 	 tRNA 	 CP000438 	 298
RF00005 	 tRNA 	 CP000438 	 303
RF01674 	 P27 	 CP000438 	 339
RF01721 	 Pseudomon-groES 	 CP000438 	 343
RF00005 	 tRNA 	 CP000438 	 350
RF00005 	 tRNA 	 CP000438 	 358
RF00005 	 tRNA 	 CP000438 	 360
RF00013 	 6S 	 CP000438 	 365
RF00005 	 tRNA 	 CP000438 	 370
RF00005 	 tRNA 	 CP000438 	 372
RF00005 	 tRNA 	 CP000438 	 373
RF00005 	 tRNA 	 CP000438 	 381
RF00005 	 tRNA 	 CP000438 	 391
RF00005 	 tRNA 	 CP000438 	 406
RF00005 	 tRNA 	 CP000438 	 418
RF00005 	 tRNA 	 CP000438 	 419
RF00005 	 tRNA 	 CP000438 	 427
RF00005 	 tRNA 	 CP000438 	 439
RF01356 	 CRISPR-DR28 	 CP000438 	 445
RF00005 	 tRNA 	 CP000438 	 452
RF00005 	 tRNA 	 CP000438 	 487
RF00005 	 tRNA 	 CP000438 	 488
RF00005 	 tRNA 	 CP000438 	 489
RF00005 	 tRNA 	 CP000438 	 494
RF00005 	 tRNA 	 CP000438 	 504
RF00005 	 tRNA 	 CP000438 	 511
RF01356 	 CRISPR-DR28 	 CP000438 	 527
RF00005 	 tRNA 	 CP000438 	 529
RF00005 	 tRNA 	 CP000438 	 545
RF00169 	 Bacteria_small_SRP 	 CP000438 	 549
RF01673 	 P20 	 CP000438 	 554
RF00005 	 tRNA 	 CP000438 	 555
RF00005 	 tRNA 	 CP000438 	 570
RF02243 	 Xoo8 	 CP000438 	 631
RF01756 	 rne-II 	 CP000438 	 633
RF01766 	 cspA 	 CP000438 	 637
RF00005 	 tRNA 	 CP000438 	 656
RF00005 	 tRNA 	 CP000438 	 693
RF00005 	 tRNA 	 CP000438 	 697
RF01758 	 sucA-II 	 CP000438 	 728
RF01766 	 cspA 	 CP000438 	 747
RF00028 	 Intron_gpI 	 CP000438 	 765
RF01719 	 Pseudomon-1 	 CP000438 	 773
RF00005 	 tRNA 	 CP000438 	 787
RF00005 	 tRNA 	 CP000438 	 829
RF00005 	 tRNA 	 CP000438 	 838
RF00005 	 tRNA 	 CP000438 	 842
RF00127 	 t44 	 CP000438 	 853
RF01754 	 radC 	 CP000438 	 873
RF00005 	 tRNA 	 CP000438 	 898
RF00630 	 P26 	 CP000438 	 899
RF00005 	 tRNA 	 CP000438 	 936
RF00005 	 tRNA 	 CP000438 	 952
RF00005 	 tRNA 	 CP000438 	 953
RF00005 	 tRNA 	 CP000438 	 1031
RF00005 	 tRNA 	 CP000438 	 1065
RF01668 	 P10 	 CP000438 	 1094
RF00005 	 tRNA 	 CP000438 	 1129
RF00005 	 tRNA 	 CP000438 	 1170
RF00005 	 tRNA 	 CP000438 	 1225
RF01854 	 Bacteria_large_SRP 	 CP000438 	 1238
RF00005 	 tRNA 	 CP000438 	 1274
RF00005 	 tRNA 	 CP000438 	 1342
RF00005 	 tRNA 	 CP000438 	 1361
RF00005 	 tRNA 	 CP000438 	 1385
RF00169 	 Bacteria_small_SRP 	 CP000438 	 1386
RF01317 	 CRISPR-DR4 	 CP000438 	 1405
RF01356 	 CRISPR-DR28 	 CP000438 	 1452
RF00005 	 tRNA 	 CP000438 	 1542
RF00005 	 tRNA 	 CP000438 	 1575
RF00005 	 tRNA 	 CP000438 	 1783
RF00005 	 tRNA 	 CP000438 	 1821
RF01754 	 radC 	 CP000438 	 2246
RF01740 	 gyrA 	 CP000438 	 2468
RF01356 	 CRISPR-DR28 	 CP000438 	 2469
RF01852 	 tRNA-Sec 	 CP000438 	 2554
RF01317 	 CRISPR-DR4 	 CP000438 	 2638
RF01317 	 CRISPR-DR4 	 CP000438 	 2843
RF00107 	 FinP 	 CP000438 	 2844
RF01695 	 C4 	 CP000438 	 2845
RF01678 	 P37 	 CP000438 	 2948
RF01317 	 CRISPR-DR4 	 CP000438 	 3066
RF01317 	 CRISPR-DR4 	 CP000438 	 3067
RF01669 	 P14 	 CP000438 	 3179
RF01317 	 CRISPR-DR4 	 CP000438 	 3298
RF01317 	 CRISPR-DR4 	 CP000438 	 3299
RF01356 	 CRISPR-DR28 	 CP000438 	 3450
RF02012 	 group-II-D1D4-7 	 CP000438 	 3593
RF01366 	 CRISPR-DR53 	 CP000438 	 3744
RF01317 	 CRISPR-DR4 	 CP000438 	 3745
RF01317 	 CRISPR-DR4 	 CP000438 	 3746
RF01766 	 cspA 	 CP000438 	 3936
RF01364 	 CRISPR-DR51 	 CP000438 	 3937
RF01317 	 CRISPR-DR4 	 CP000438 	 3938
RF01738 	 gabT 	 CP000438 	 3939
RF01680 	 P5 	 CP000438 	 3940
RF01372 	 CRISPR-DR59 	 CP000438 	 3941
RF00050 	 FMN 	 CP000438 	 3942
RF00005 	 tRNA 	 CP000438 	 4125
RF01356 	 CRISPR-DR28 	 CP000438 	 4126
RF01317 	 CRISPR-DR4 	 CP000438 	 4332
RF00623 	 P1 	 CP000438 	 4333
RF01668 	 P10 	 CP000438 	 4334
RF01317 	 CRISPR-DR4 	 CP000438 	 4583
RF01317 	 CRISPR-DR4 	 CP000438 	 4874
RF01356 	 CRISPR-DR28 	 CP000438 	 4875
RF01317 	 CRISPR-DR4 	 CP000438 	 5222
RF01317 	 CRISPR-DR4 	 CP000438 	 5223
RF01356 	 CRISPR-DR28 	 CP000438 	 5224
RF01989 	 SECIS_3 	 CP000438 	 5225
RF00059 	 TPP 	 CP000438 	 5226
RF01720 	 Pseudomon-Rho 	 CP000438 	 5227
RF01356 	 CRISPR-DR28 	 CP000438 	 5228
RF01317 	 CRISPR-DR4 	 CP000438 	 5543
RF01356 	 CRISPR-DR28 	 CP000438 	 5544
RF01734 	 crcB 	 CP000438 	 5545
RF00029 	 Intron_gpII 	 CP000438 	 5546
RF01317 	 CRISPR-DR4 	 CP000438 	 5990
RF01317 	 CRISPR-DR4 	 CP000438 	 5991
RF01676 	 P31 	 CP000438 	 5992
RF01676 	 P31 	 CP000438 	 5993
RF01317 	 CRISPR-DR4 	 CP000438 	 6445
RF01317 	 CRISPR-DR4 	 CP000438 	 6446
RF01317 	 CRISPR-DR4 	 CP000438 	 6447
RF01317 	 CRISPR-DR4 	 CP000438 	 6448
RF01057 	 SAH_riboswitch 	 CP000438 	 6449
RF01356 	 CRISPR-DR28 	 CP000438 	 6978
RF01317 	 CRISPR-DR4 	 CP000438 	 6979
RF00174 	 Cobalamin 	 CP000438 	 6980
RF01683 	 P6 	 CP000438 	 6981
RF00174 	 Cobalamin 	 CP000438 	 7620
RF01317 	 CRISPR-DR4 	 CP000438 	 7621
RF01317 	 CRISPR-DR4 	 CP000438 	 7622
RF01811 	 PtaRNA1 	 CP000438 	 8414
RF01356 	 CRISPR-DR28 	 CP000438 	 8415
RF00174 	 Cobalamin 	 CP000438 	 8416
RF01317 	 CRISPR-DR4 	 CP000438 	 8417
RF01317 	 CRISPR-DR4 	 CP000438 	 8418
RF01356 	 CRISPR-DR28 	 CP000438 	 8419
RF01682 	 P8 	 CP000438 	 8420
RF01356 	 CRISPR-DR28 	 CP000438 	 8421
RF01681 	 P4 	 CP000438 	 8422
RF00005 	 tRNA 	 CP000438 	 8423
RF01356 	 CRISPR-DR28 	 CP000438 	 9357
RF01317 	 CRISPR-DR4 	 CP000438 	 9358
RF01317 	 CRISPR-DR4 	 CP000438 	 9359
RF01317 	 CRISPR-DR4 	 CP000438 	 9360
RF01668 	 P10 	 CP000438 	 9361
RF02221 	 sRNA-Xcc1 	 CP000438 	 9362
RF01356 	 CRISPR-DR28 	 CP000438 	 9363
RF01356 	 CRISPR-DR28 	 CP000438 	 10564
RF01356 	 CRISPR-DR28 	 CP000438 	 10565
RF01317 	 CRISPR-DR4 	 CP000438 	 10566
RF01317 	 CRISPR-DR4 	 CP000438 	 10567
RF00623 	 P1 	 CP000438 	 10568
RF01672 	 P2 	 CP000438 	 10569
RF00043 	 Plasmid_R1162 	 CP000438 	 10570
RF01668 	 P10 	 CP000438 	 10571
RF01366 	 CRISPR-DR53 	 CP000438 	 10572
RF01677 	 P35 	 CP000438 	 10573
RF01356 	 CRISPR-DR28 	 CP000438 	 10574
RF01356 	 CRISPR-DR28 	 CP000438 	 10575
RF01746 	 mraW 	 CP000438 	 10576
RF01372 	 CRISPR-DR59 	 CP000438 	 10577
RF01356 	 CRISPR-DR28 	 CP000438 	 12181
RF00174 	 Cobalamin 	 CP000438 	 12182
RF00174 	 Cobalamin 	 CP000438 	 12183
RF01317 	 CRISPR-DR4 	 CP000438 	 12184
RF00043 	 Plasmid_R1162 	 CP000438 	 12185
RF00005 	 tRNA 	 CP000438 	 12186
RF01668 	 P10 	 CP000438 	 14409
RF01760 	 traJ-II 	 CP000438 	 14410
RF01068 	 mini-ykkC 	 CP000438 	 14411
RF01356 	 CRISPR-DR28 	 CP000438 	 14412
RF01356 	 CRISPR-DR28 	 CP000438 	 14413
RF01317 	 CRISPR-DR4 	 CP000438 	 14414
RF01317 	 CRISPR-DR4 	 CP000438 	 14415
