#RfamID	RfamAlias	EMBLAccession	ExpressionRank
RF01118 	 PK-G12rRNA 	 AE017225 	 21
RF01356 	 CRISPR-DR28 	 AE004969 	 2756
RF01356 	 CRISPR-DR28 	 AE004969 	 2757
RF02270 	 nse_sRNA 	 AE004969 	 2758
RF01356 	 CRISPR-DR28 	 AE004969 	 2759
RF00388 	 Anti-Q_RNA 	 AE004969 	 2760
RF00023 	 tmRNA 	 AP009380 	 8
RF00174 	 Cobalamin 	 AP009380 	 9
RF00174 	 Cobalamin 	 AP009380 	 26
RF00005 	 tRNA 	 AP009380 	 28
RF00005 	 tRNA 	 AP009380 	 33
RF00010 	 RNaseP_bact_a 	 AP009380 	 55
RF00005 	 tRNA 	 AP009380 	 60
RF00005 	 tRNA 	 AP009380 	 61
RF00174 	 Cobalamin 	 AP009380 	 84
RF00005 	 tRNA 	 AP009380 	 95
RF01685 	 6S-Flavo 	 AP009380 	 97
RF01693 	 Bacteroidales-1 	 AP009380 	 106
RF00005 	 tRNA 	 AP009380 	 112
RF00005 	 tRNA 	 AP009380 	 114
RF00005 	 tRNA 	 AP009380 	 134
RF00005 	 tRNA 	 AP009380 	 138
RF00005 	 tRNA 	 AP009380 	 164
RF00005 	 tRNA 	 AP009380 	 189
RF00001 	 5S_rRNA 	 AP009380 	 197
RF00005 	 tRNA 	 AP009380 	 203
RF00005 	 tRNA 	 AP009380 	 214
RF00005 	 tRNA 	 AP009380 	 218
RF00005 	 tRNA 	 AP009380 	 222
RF00005 	 tRNA 	 AP009380 	 224
RF01359 	 CRISPR-DR46 	 AP009380 	 227
RF00005 	 tRNA 	 AP009380 	 252
RF00059 	 TPP 	 AP009380 	 258
RF00005 	 tRNA 	 AP009380 	 268
RF00005 	 tRNA 	 AP009380 	 283
RF00005 	 tRNA 	 AP009380 	 290
RF00005 	 tRNA 	 AP009380 	 325
RF01361 	 CRISPR-DR48 	 AP009380 	 348
RF00174 	 Cobalamin 	 AP009380 	 356
RF00005 	 tRNA 	 AP009380 	 364
RF00005 	 tRNA 	 AP009380 	 366
RF00005 	 tRNA 	 AP009380 	 389
RF00005 	 tRNA 	 AP009380 	 437
RF00005 	 tRNA 	 AP009380 	 440
RF00174 	 Cobalamin 	 AP009380 	 463
RF01361 	 CRISPR-DR48 	 AP009380 	 465
RF00005 	 tRNA 	 AP009380 	 480
RF00005 	 tRNA 	 AP009380 	 482
RF00005 	 tRNA 	 AP009380 	 489
RF00005 	 tRNA 	 AP009380 	 495
RF00005 	 tRNA 	 AP009380 	 508
RF00005 	 tRNA 	 AP009380 	 521
RF00059 	 TPP 	 AP009380 	 541
RF00005 	 tRNA 	 AP009380 	 609
RF01361 	 CRISPR-DR48 	 AP009380 	 669
RF01726 	 SAM-II_long_loops 	 AP009380 	 731
RF00005 	 tRNA 	 AP009380 	 817
RF00005 	 tRNA 	 AP009380 	 824
RF00005 	 tRNA 	 AP009380 	 958
RF00005 	 tRNA 	 AP009380 	 1027
RF00005 	 tRNA 	 AP009380 	 1059
RF01343 	 CRISPR-DR33 	 AP009380 	 1060
RF00005 	 tRNA 	 AP009380 	 1146
RF00005 	 tRNA 	 AP009380 	 1147
RF00005 	 tRNA 	 AP009380 	 1316
RF00005 	 tRNA 	 AP009380 	 1338
RF00005 	 tRNA 	 AP009380 	 1356
RF00005 	 tRNA 	 AP009380 	 1424
RF00005 	 tRNA 	 AP009380 	 1629
RF01470 	 rli38 	 AP009380 	 1995
RF00632 	 sxy 	 AP009380 	 2115
RF01730 	 Termite-leu 	 AP009380 	 2260
RF00029 	 Intron_gpII 	 AP009380 	 2364
RF00001 	 5S_rRNA 	 AP009380 	 2634
RF01118 	 PK-G12rRNA 	 AP009380 	 2635
RF00002 	 5_8S_rRNA 	 AP009380 	 2636
RF00005 	 tRNA 	 AP009380 	 2637
RF00005 	 tRNA 	 AP009380 	 2638
RF00177 	 SSU_rRNA_bacteria 	 AP009380 	 2639
RF00177 	 SSU_rRNA_bacteria 	 AP009380 	 2640
RF00177 	 SSU_rRNA_bacteria 	 AP009380 	 2641
RF00005 	 tRNA 	 AP009380 	 2642
RF00005 	 tRNA 	 AP009380 	 2643
RF00002 	 5_8S_rRNA 	 AP009380 	 2644
RF01118 	 PK-G12rRNA 	 AP009380 	 2645
RF00001 	 5S_rRNA 	 AP009380 	 2646
RF00005 	 tRNA 	 AP009380 	 2647
RF00005 	 tRNA 	 AP009380 	 2648
RF00002 	 5_8S_rRNA 	 AP009380 	 2649
RF01118 	 PK-G12rRNA 	 AP009380 	 2650
RF00001 	 5S_rRNA 	 AP009380 	 2651
RF00177 	 SSU_rRNA_bacteria 	 AP009380 	 2652
RF00005 	 tRNA 	 AP009380 	 2653
RF00005 	 tRNA 	 AP009380 	 2654
RF00002 	 5_8S_rRNA 	 AP009380 	 2655
RF01118 	 PK-G12rRNA 	 AP009380 	 2656
RF00001 	 5S_rRNA 	 AP009380 	 2657
RF00005 	 tRNA 	 AE015924 	 1
RF00005 	 tRNA 	 AE015924 	 2
RF00001 	 5S_rRNA 	 AE015924 	 3
RF00005 	 tRNA 	 AE015924 	 4
RF00001 	 5S_rRNA 	 AE015924 	 5
RF00001 	 5S_rRNA 	 AE015924 	 6
RF00005 	 tRNA 	 AE015924 	 7
RF00005 	 tRNA 	 AE015924 	 8
RF00005 	 tRNA 	 AE015924 	 9
RF00005 	 tRNA 	 AE015924 	 10
RF00005 	 tRNA 	 AE015924 	 11
RF00005 	 tRNA 	 AE015924 	 12
RF00005 	 tRNA 	 AE015924 	 13
RF00005 	 tRNA 	 AE015924 	 14
RF01693 	 Bacteroidales-1 	 AE015924 	 15
RF00005 	 tRNA 	 AE015924 	 16
RF00001 	 5S_rRNA 	 AE015924 	 17
RF00002 	 5_8S_rRNA 	 AE015924 	 18
RF01685 	 6S-Flavo 	 AE015924 	 19
RF00002 	 5_8S_rRNA 	 AE015924 	 20
RF00002 	 5_8S_rRNA 	 AE015924 	 21
RF00177 	 SSU_rRNA_bacteria 	 AE015924 	 22
RF00005 	 tRNA 	 AE015924 	 23
RF00005 	 tRNA 	 AE015924 	 24
RF00177 	 SSU_rRNA_bacteria 	 AE015924 	 25
RF00177 	 SSU_rRNA_bacteria 	 AE015924 	 26
RF00177 	 SSU_rRNA_bacteria 	 AE015924 	 27
RF00005 	 tRNA 	 AE015924 	 28
RF00005 	 tRNA 	 AE015924 	 29
RF00005 	 tRNA 	 AE015924 	 30
RF00005 	 tRNA 	 AE015924 	 31
RF00002 	 5_8S_rRNA 	 AE015924 	 32
RF00005 	 tRNA 	 AE015924 	 33
RF00005 	 tRNA 	 AE015924 	 34
RF00005 	 tRNA 	 AE015924 	 35
RF00005 	 tRNA 	 AE015924 	 36
RF00005 	 tRNA 	 AE015924 	 37
RF00005 	 tRNA 	 AE015924 	 38
RF00005 	 tRNA 	 AE015924 	 39
RF00023 	 tmRNA 	 AE015924 	 40
RF00005 	 tRNA 	 AE015924 	 41
RF00005 	 tRNA 	 AE015924 	 42
RF00005 	 tRNA 	 AE015924 	 43
RF00005 	 tRNA 	 AE015924 	 44
RF00005 	 tRNA 	 AE015924 	 45
RF00005 	 tRNA 	 AE015924 	 46
RF00005 	 tRNA 	 AE015924 	 47
RF00005 	 tRNA 	 AE015924 	 48
RF00005 	 tRNA 	 AE015924 	 49
RF00005 	 tRNA 	 AE015924 	 50
RF01118 	 PK-G12rRNA 	 AE015924 	 51
RF00005 	 tRNA 	 AE015924 	 52
RF00005 	 tRNA 	 AE015924 	 53
RF00005 	 tRNA 	 AE015924 	 54
RF00005 	 tRNA 	 AE015924 	 55
RF00005 	 tRNA 	 AE015924 	 56
RF00005 	 tRNA 	 AE015924 	 57
RF00174 	 Cobalamin 	 AE015924 	 58
RF00005 	 tRNA 	 AE015924 	 59
RF00005 	 tRNA 	 AE015924 	 60
RF00005 	 tRNA 	 AE015924 	 61
RF00005 	 tRNA 	 AE015924 	 62
RF00005 	 tRNA 	 AE015924 	 63
RF00005 	 tRNA 	 AE015924 	 64
RF00005 	 tRNA 	 AE015924 	 65
RF01118 	 PK-G12rRNA 	 AE015924 	 66
RF01118 	 PK-G12rRNA 	 AE015924 	 67
RF01118 	 PK-G12rRNA 	 AE015924 	 68
RF00010 	 RNaseP_bact_a 	 AE015924 	 69
RF00005 	 tRNA 	 AE015924 	 70
RF00005 	 tRNA 	 AE015924 	 71
RF00005 	 tRNA 	 AE015924 	 73
RF00005 	 tRNA 	 AE015924 	 74
RF00005 	 tRNA 	 AE015924 	 80
RF00174 	 Cobalamin 	 AE015924 	 147
RF01361 	 CRISPR-DR48 	 AE015924 	 265
RF00059 	 TPP 	 AE015924 	 275
RF00174 	 Cobalamin 	 AE015924 	 372
RF00174 	 Cobalamin 	 AE015924 	 376
RF00001 	 5S_rRNA 	 AE015924 	 422
RF01726 	 SAM-II_long_loops 	 AE015924 	 549
RF00174 	 Cobalamin 	 AE015924 	 684
RF01361 	 CRISPR-DR48 	 AE015924 	 753
RF01361 	 CRISPR-DR48 	 AE015924 	 813
RF01470 	 rli38 	 AE015924 	 832
RF00059 	 TPP 	 AE015924 	 859
RF01361 	 CRISPR-DR48 	 AE015924 	 899
RF01361 	 CRISPR-DR48 	 AE015924 	 997
RF01361 	 CRISPR-DR48 	 AE015924 	 1298
RF01361 	 CRISPR-DR48 	 AE015924 	 1299
RF01361 	 CRISPR-DR48 	 AE015924 	 1467
RF01359 	 CRISPR-DR46 	 AE015924 	 1953
RF01343 	 CRISPR-DR33 	 AE015924 	 2115
RF00001 	 5S_rRNA 	 AE015924 	 2116
RF01372 	 CRISPR-DR59 	 AE015924 	 2288
RF00632 	 sxy 	 AE015924 	 2487
RF01118 	 PK-G12rRNA 	 BX548174 	 1
RF00177 	 SSU_rRNA_bacteria 	 BX548174 	 2
RF01419 	 IsrR 	 BX548174 	 9
RF01739 	 glnA 	 BX548174 	 51
RF01704 	 Downstream-peptide 	 BX548174 	 60
RF01739 	 glnA 	 BX548174 	 71
RF01704 	 Downstream-peptide 	 BX548174 	 75
RF01704 	 Downstream-peptide 	 BX548174 	 86
RF01116 	 Yfr1 	 BX548174 	 100
RF01704 	 Downstream-peptide 	 BX548174 	 122
RF00005 	 tRNA 	 BX548174 	 125
RF00127 	 t44 	 BX548174 	 132
RF00001 	 5S_rRNA 	 BX548174 	 171
RF01067 	 ATPC 	 BX548174 	 221
RF00005 	 tRNA 	 BX548174 	 236
RF00010 	 RNaseP_bact_a 	 BX548174 	 282
RF00558 	 L20_leader 	 BX548174 	 284
RF00005 	 tRNA 	 BX548174 	 365
RF00005 	 tRNA 	 BX548174 	 405
RF00005 	 tRNA 	 BX548174 	 415
RF01363 	 CRISPR-DR50 	 BX548174 	 447
RF00005 	 tRNA 	 BX548174 	 448
RF00005 	 tRNA 	 BX548174 	 508
RF00005 	 tRNA 	 BX548174 	 581
RF00005 	 tRNA 	 BX548174 	 582
RF00005 	 tRNA 	 BX548174 	 648
RF01851 	 cyano_tmRNA 	 BX548174 	 649
RF01850 	 beta_tmRNA 	 BX548174 	 650
RF00013 	 6S 	 BX548174 	 651
RF00059 	 TPP 	 BX548174 	 666
RF01342 	 CRISPR-DR32 	 BX548174 	 701
RF00169 	 Bacteria_small_SRP 	 BX548174 	 775
RF00005 	 tRNA 	 BX548174 	 812
RF00005 	 tRNA 	 BX548174 	 813
RF01362 	 CRISPR-DR49 	 BX548174 	 841
RF00005 	 tRNA 	 BX548174 	 842
RF01701 	 Cyano-1 	 BX548174 	 879
RF00005 	 tRNA 	 BX548174 	 919
RF00005 	 tRNA 	 BX548174 	 956
RF00005 	 tRNA 	 BX548174 	 957
RF00005 	 tRNA 	 BX548174 	 997
RF00005 	 tRNA 	 BX548174 	 1053
RF00005 	 tRNA 	 BX548174 	 1054
RF00005 	 tRNA 	 BX548174 	 1116
RF00005 	 tRNA 	 BX548174 	 1181
RF00005 	 tRNA 	 BX548174 	 1182
RF01701 	 Cyano-1 	 BX548174 	 1183
RF00005 	 tRNA 	 BX548174 	 1184
RF00118 	 rydB 	 BX548174 	 1250
RF00005 	 tRNA 	 BX548174 	 1344
RF00005 	 tRNA 	 BX548174 	 1345
RF00005 	 tRNA 	 BX548174 	 1346
RF01701 	 Cyano-1 	 BX548174 	 1347
RF00005 	 tRNA 	 BX548174 	 1568
RF00005 	 tRNA 	 BX548174 	 1569
RF00005 	 tRNA 	 BX548174 	 1690
RF00005 	 tRNA 	 BX548174 	 1691
RF00005 	 tRNA 	 BX548174 	 1692
RF00005 	 tRNA 	 BX548174 	 1832
RF00005 	 tRNA 	 BX548174 	 1833
RF00005 	 tRNA 	 BX548174 	 1983
RF00005 	 tRNA 	 BX548174 	 1984
RF00005 	 tRNA 	 BX548174 	 2063
RF00005 	 tRNA 	 BX548174 	 2064
RF00005 	 tRNA 	 BX548174 	 2074
RF01701 	 Cyano-1 	 BX548174 	 2075
RF00023 	 tmRNA 	 AM942759 	 8
RF00010 	 RNaseP_bact_a 	 AM942759 	 9
RF00177 	 SSU_rRNA_bacteria 	 AM942759 	 10
RF00177 	 SSU_rRNA_bacteria 	 AM942759 	 11
RF00177 	 SSU_rRNA_bacteria 	 AM942759 	 12
RF00177 	 SSU_rRNA_bacteria 	 AM942759 	 13
RF00177 	 SSU_rRNA_bacteria 	 AM942759 	 14
RF00177 	 SSU_rRNA_bacteria 	 AM942759 	 15
RF00177 	 SSU_rRNA_bacteria 	 AM942759 	 16
RF01118 	 PK-G12rRNA 	 AM942759 	 22
RF01118 	 PK-G12rRNA 	 AM942759 	 23
RF01118 	 PK-G12rRNA 	 AM942759 	 24
RF01118 	 PK-G12rRNA 	 AM942759 	 25
RF01118 	 PK-G12rRNA 	 AM942759 	 26
RF01118 	 PK-G12rRNA 	 AM942759 	 27
RF01118 	 PK-G12rRNA 	 AM942759 	 30
RF01830 	 StyR-44 	 AM942759 	 37
RF01830 	 StyR-44 	 AM942759 	 39
RF01830 	 StyR-44 	 AM942759 	 46
RF01766 	 cspA 	 AM942759 	 48
RF00114 	 S15 	 AM942759 	 50
RF00140 	 Alpha_RBS 	 AM942759 	 64
RF01830 	 StyR-44 	 AM942759 	 108
RF01766 	 cspA 	 AM942759 	 112
RF01343 	 CRISPR-DR33 	 AM942759 	 113
RF00005 	 tRNA 	 AM942759 	 123
RF01830 	 StyR-44 	 AM942759 	 133
RF01830 	 StyR-44 	 AM942759 	 135
RF01830 	 StyR-44 	 AM942759 	 137
RF00013 	 6S 	 AM942759 	 169
RF00005 	 tRNA 	 AM942759 	 178
RF01691 	 Bacillus-plasmid 	 AM942759 	 212
RF00114 	 S15 	 AM942759 	 234
RF00005 	 tRNA 	 AM942759 	 258
RF00005 	 tRNA 	 AM942759 	 267
RF01808 	 MicX 	 AM942759 	 273
RF00005 	 tRNA 	 AM942759 	 295
RF00127 	 t44 	 AM942759 	 300
RF00001 	 5S_rRNA 	 AM942759 	 304
RF00001 	 5S_rRNA 	 AM942759 	 312
RF00005 	 tRNA 	 AM942759 	 380
RF00630 	 P26 	 AM942759 	 385
RF00005 	 tRNA 	 AM942759 	 417
RF01766 	 cspA 	 AM942759 	 434
RF00005 	 tRNA 	 AM942759 	 435
RF00001 	 5S_rRNA 	 AM942759 	 458
RF00001 	 5S_rRNA 	 AM942759 	 471
RF00005 	 tRNA 	 AM942759 	 488
RF00001 	 5S_rRNA 	 AM942759 	 496
RF02031 	 tpke11 	 AM942759 	 501
RF00001 	 5S_rRNA 	 AM942759 	 502
RF00005 	 tRNA 	 AM942759 	 503
RF00005 	 tRNA 	 AM942759 	 512
RF00005 	 tRNA 	 AM942759 	 524
RF01385 	 isrA 	 AM942759 	 534
RF00005 	 tRNA 	 AM942759 	 540
RF01794 	 sok 	 AM942759 	 557
RF00005 	 tRNA 	 AM942759 	 558
RF00001 	 5S_rRNA 	 AM942759 	 563
RF00005 	 tRNA 	 AM942759 	 569
RF00005 	 tRNA 	 AM942759 	 577
RF00005 	 tRNA 	 AM942759 	 585
RF02030 	 tp2 	 AM942759 	 603
RF00001 	 5S_rRNA 	 AM942759 	 612
RF00005 	 tRNA 	 AM942759 	 641
RF00005 	 tRNA 	 AM942759 	 667
RF00005 	 tRNA 	 AM942759 	 691
RF00005 	 tRNA 	 AM942759 	 704
RF00005 	 tRNA 	 AM942759 	 718
RF00005 	 tRNA 	 AM942759 	 749
RF00005 	 tRNA 	 AM942759 	 750
RF00005 	 tRNA 	 AM942759 	 762
RF01989 	 SECIS_3 	 AM942759 	 779
RF00005 	 tRNA 	 AM942759 	 790
RF00005 	 tRNA 	 AM942759 	 791
RF00005 	 tRNA 	 AM942759 	 836
RF00005 	 tRNA 	 AM942759 	 876
RF00005 	 tRNA 	 AM942759 	 897
RF01794 	 sok 	 AM942759 	 947
RF01366 	 CRISPR-DR53 	 AM942759 	 948
RF00005 	 tRNA 	 AM942759 	 1010
RF00005 	 tRNA 	 AM942759 	 1011
RF00040 	 rne5 	 AM942759 	 1012
RF01770 	 rimP 	 AM942759 	 1027
RF00005 	 tRNA 	 AM942759 	 1054
RF00005 	 tRNA 	 AM942759 	 1082
RF01748 	 nuoG 	 AM942759 	 1109
RF00005 	 tRNA 	 AM942759 	 1154
RF01739 	 glnA 	 AM942759 	 1185
RF00005 	 tRNA 	 AM942759 	 1186
RF01766 	 cspA 	 AM942759 	 1187
RF00005 	 tRNA 	 AM942759 	 1215
RF00005 	 tRNA 	 AM942759 	 1244
RF00005 	 tRNA 	 AM942759 	 1308
RF01068 	 mini-ykkC 	 AM942759 	 1309
RF00078 	 MicA 	 AM942759 	 1310
RF00005 	 tRNA 	 AM942759 	 1311
RF00050 	 FMN 	 AM942759 	 1372
RF00005 	 tRNA 	 AM942759 	 1415
RF01988 	 SECIS_2 	 AM942759 	 1489
RF00005 	 tRNA 	 AM942759 	 1543
RF00238 	 ctRNA_pND324 	 AM942759 	 1604
RF00005 	 tRNA 	 AM942759 	 1660
RF00005 	 tRNA 	 AM942759 	 1661
RF01794 	 sok 	 AM942759 	 1729
RF00005 	 tRNA 	 AM942759 	 1730
RF00512 	 Leu_leader 	 AM942759 	 1801
RF00005 	 tRNA 	 AM942759 	 1872
RF01055 	 MOCO_RNA_motif 	 AM942759 	 1960
RF00005 	 tRNA 	 AM942759 	 2024
RF00558 	 L20_leader 	 AM942759 	 2025
RF00552 	 rncO 	 AM942759 	 2125
RF00005 	 tRNA 	 AM942759 	 2241
RF00005 	 tRNA 	 AM942759 	 2242
RF01794 	 sok 	 AM942759 	 2243
RF00128 	 GlmY_tke1 	 AM942759 	 2244
RF00005 	 tRNA 	 AM942759 	 2245
RF00059 	 TPP 	 AM942759 	 2351
RF00078 	 MicA 	 AM942759 	 2352
RF01766 	 cspA 	 AM942759 	 2353
RF00112 	 CyaR_RyeE 	 AM942759 	 2499
RF00083 	 GlmZ_SraJ 	 AM942759 	 2500
RF00005 	 tRNA 	 AM942759 	 2652
RF01745 	 manA 	 AM942759 	 2653
RF00128 	 GlmY_tke1 	 AM942759 	 2654
RF00057 	 RyhB 	 AM942759 	 2831
RF00078 	 MicA 	 AM942759 	 2832
RF01359 	 CRISPR-DR46 	 AM942759 	 2833
RF00005 	 tRNA 	 AM942759 	 2834
RF00005 	 tRNA 	 AM942759 	 2835
RF00005 	 tRNA 	 AM942759 	 2836
RF00083 	 GlmZ_SraJ 	 AM942759 	 2837
RF00005 	 tRNA 	 AM942759 	 2838
RF00005 	 tRNA 	 AM942759 	 2839
RF00005 	 tRNA 	 AM942759 	 3015
RF00169 	 Bacteria_small_SRP 	 AM942759 	 3016
RF01364 	 CRISPR-DR51 	 AM942759 	 3017
RF00005 	 tRNA 	 AM942759 	 3018
RF00062 	 HgcC 	 AM942759 	 3019
RF01356 	 CRISPR-DR28 	 AM942759 	 3020
RF00022 	 GcvB 	 AM942759 	 3238
RF00174 	 Cobalamin 	 AM942759 	 3239
RF00062 	 HgcC 	 AM942759 	 3240
RF00005 	 tRNA 	 AM942759 	 3241
RF00005 	 tRNA 	 AM942759 	 3473
RF01854 	 Bacteria_large_SRP 	 AM942759 	 3474
RF00005 	 tRNA 	 AM942759 	 3475
RF00078 	 MicA 	 AM942759 	 3476
RF00078 	 MicA 	 AM942759 	 3477
RF00005 	 tRNA 	 AM942759 	 3478
RF00005 	 tRNA 	 AM942759 	 3479
RF00081 	 ArcZ 	 AM942759 	 3480
RF02064 	 STnc370 	 AM942759 	 3481
RF00238 	 ctRNA_pND324 	 AM942759 	 3482
RF00005 	 tRNA 	 AM942759 	 3483
RF00062 	 HgcC 	 AM942759 	 3735
RF01859 	 Phe_leader 	 AM942759 	 3736
RF00005 	 tRNA 	 AM942759 	 3737
RF02194 	 HPnc0260 	 AM942759 	 3738
RF01364 	 CRISPR-DR51 	 AM942759 	 3739
RF00005 	 tRNA 	 AM942759 	 3740
RF00059 	 TPP 	 AM942759 	 3741
RF00080 	 yybP-ykoY 	 AM942759 	 3742
RF00005 	 tRNA 	 AM942759 	 3743
RF00005 	 tRNA 	 AM942759 	 3744
RF00380 	 ykoK 	 AM942759 	 3745
RF00238 	 ctRNA_pND324 	 AM942759 	 3746
RF00059 	 TPP 	 AM942759 	 3747
RF01852 	 tRNA-Sec 	 AM942759 	 3748
RF00062 	 HgcC 	 AM942759 	 3749
RF00082 	 SraG 	 AM942759 	 3750
RF00062 	 HgcC 	 AM942759 	 3751
RF00111 	 RyeB 	 AM942759 	 4032
RF01749 	 pan 	 AM942759 	 4033
RF01364 	 CRISPR-DR51 	 AM942759 	 4034
RF01394 	 isrK 	 AM942759 	 4035
RF00005 	 tRNA 	 AM942759 	 4036
RF00078 	 MicA 	 AM942759 	 4037
RF01859 	 Phe_leader 	 AM942759 	 4038
RF01394 	 isrK 	 AM942759 	 4039
RF00062 	 HgcC 	 AM942759 	 4040
RF01342 	 CRISPR-DR32 	 AM942759 	 4041
RF00005 	 tRNA 	 AM942759 	 4042
RF00057 	 RyhB 	 AM942759 	 4043
RF00101 	 SraC_RyeA 	 AM942759 	 4325
RF01796 	 frnS 	 AM942759 	 4326
RF00107 	 FinP 	 AM942759 	 4327
RF00005 	 tRNA 	 AM942759 	 4328
RF00005 	 tRNA 	 AM942759 	 4329
RF00005 	 tRNA 	 AM942759 	 4330
RF00005 	 tRNA 	 AM942759 	 4331
RF00005 	 tRNA 	 AM942759 	 4332
RF00005 	 tRNA 	 AM942759 	 4333
RF00021 	 Spot_42 	 AM942759 	 4334
RF00005 	 tRNA 	 AM942759 	 4335
RF01364 	 CRISPR-DR51 	 AM942759 	 4336
RF00057 	 RyhB 	 AM942759 	 4337
RF01359 	 CRISPR-DR46 	 AM942759 	 5027
RF00034 	 RprA 	 AM942759 	 5028
RF02064 	 STnc370 	 AM942759 	 5029
RF00512 	 Leu_leader 	 AM942759 	 5030
RF00005 	 tRNA 	 AM942759 	 5031
RF00005 	 tRNA 	 AM942759 	 5032
RF01356 	 CRISPR-DR28 	 AM942759 	 5033
RF01356 	 CRISPR-DR28 	 AM942759 	 5034
RF00033 	 MicF 	 AM942759 	 5035
RF00632 	 sxy 	 AM942759 	 5036
RF00506 	 Thr_leader 	 AM942759 	 5037
RF00005 	 tRNA 	 AM942759 	 5038
RF00512 	 Leu_leader 	 AM942759 	 5039
RF01794 	 sok 	 AM942759 	 5040
RF01794 	 sok 	 AM942759 	 5041
RF00368 	 sroB 	 AM942759 	 5042
RF01728 	 STAXI 	 AM942759 	 5043
RF01728 	 STAXI 	 AM942759 	 5044
RF00078 	 MicA 	 AM942759 	 5045
RF00029 	 Intron_gpII 	 AM942759 	 5046
RF01728 	 STAXI 	 AM942759 	 5047
RF01364 	 CRISPR-DR51 	 AM942759 	 5048
RF00033 	 MicF 	 AM942759 	 5049
RF00005 	 tRNA 	 AM942759 	 5050
RF00078 	 MicA 	 AM942759 	 5051
RF00057 	 RyhB 	 AM942759 	 5052
RF00238 	 ctRNA_pND324 	 AM942759 	 5053
RF00005 	 tRNA 	 AM942759 	 5054
RF00514 	 His_leader 	 AM942759 	 5055
RF00110 	 RybB 	 AM942759 	 5056
RF01850 	 beta_tmRNA 	 CP000438 	 1
RF00023 	 tmRNA 	 CP000438 	 2
RF01118 	 PK-G12rRNA 	 CP000438 	 3
RF01118 	 PK-G12rRNA 	 CP000438 	 4
RF01118 	 PK-G12rRNA 	 CP000438 	 5
RF01118 	 PK-G12rRNA 	 CP000438 	 6
RF01675 	 CrcZ 	 CP000438 	 7
RF00010 	 RNaseP_bact_a 	 CP000438 	 8
RF00177 	 SSU_rRNA_bacteria 	 CP000438 	 9
RF00177 	 SSU_rRNA_bacteria 	 CP000438 	 10
RF00177 	 SSU_rRNA_bacteria 	 CP000438 	 11
RF00177 	 SSU_rRNA_bacteria 	 CP000438 	 12
RF00001 	 5S_rRNA 	 CP000438 	 15
RF00001 	 5S_rRNA 	 CP000438 	 16
RF00001 	 5S_rRNA 	 CP000438 	 17
RF00001 	 5S_rRNA 	 CP000438 	 18
RF00195 	 RsmY 	 CP000438 	 25
RF01755 	 rmf 	 CP000438 	 26
RF00140 	 Alpha_RBS 	 CP000438 	 30
RF00166 	 PrrB_RsmZ 	 CP000438 	 35
RF00444 	 PrrF 	 CP000438 	 44
RF00005 	 tRNA 	 CP000438 	 55
RF00114 	 S15 	 CP000438 	 61
RF01773 	 rpsL_psuedo 	 CP000438 	 82
RF00005 	 tRNA 	 CP000438 	 86
RF00005 	 tRNA 	 CP000438 	 88
RF01759 	 sucC 	 CP000438 	 91
RF00005 	 tRNA 	 CP000438 	 100
RF00005 	 tRNA 	 CP000438 	 105
RF00005 	 tRNA 	 CP000438 	 108
RF00444 	 PrrF 	 CP000438 	 110
RF00005 	 tRNA 	 CP000438 	 111
RF00628 	 P16 	 CP000438 	 112
RF00005 	 tRNA 	 CP000438 	 113
RF00005 	 tRNA 	 CP000438 	 124
RF00005 	 tRNA 	 CP000438 	 126
RF01674 	 P27 	 CP000438 	 143
RF01721 	 Pseudomon-groES 	 CP000438 	 144
RF00005 	 tRNA 	 CP000438 	 147
RF00005 	 tRNA 	 CP000438 	 153
RF00005 	 tRNA 	 CP000438 	 155
RF00013 	 6S 	 CP000438 	 157
RF00005 	 tRNA 	 CP000438 	 159
RF00005 	 tRNA 	 CP000438 	 160
RF00005 	 tRNA 	 CP000438 	 161
RF00005 	 tRNA 	 CP000438 	 167
RF00005 	 tRNA 	 CP000438 	 169
RF00005 	 tRNA 	 CP000438 	 173
RF00005 	 tRNA 	 CP000438 	 179
RF00005 	 tRNA 	 CP000438 	 180
RF00005 	 tRNA 	 CP000438 	 185
RF00005 	 tRNA 	 CP000438 	 192
RF01356 	 CRISPR-DR28 	 CP000438 	 196
RF00005 	 tRNA 	 CP000438 	 200
RF00005 	 tRNA 	 CP000438 	 212
RF00005 	 tRNA 	 CP000438 	 213
RF00005 	 tRNA 	 CP000438 	 214
RF00005 	 tRNA 	 CP000438 	 216
RF00005 	 tRNA 	 CP000438 	 220
RF00005 	 tRNA 	 CP000438 	 221
RF01356 	 CRISPR-DR28 	 CP000438 	 226
RF00005 	 tRNA 	 CP000438 	 227
RF00005 	 tRNA 	 CP000438 	 232
RF00169 	 Bacteria_small_SRP 	 CP000438 	 234
RF01673 	 P20 	 CP000438 	 237
RF00005 	 tRNA 	 CP000438 	 238
RF00005 	 tRNA 	 CP000438 	 245
RF02243 	 Xoo8 	 CP000438 	 267
RF01756 	 rne-II 	 CP000438 	 268
RF01766 	 cspA 	 CP000438 	 269
RF00005 	 tRNA 	 CP000438 	 275
RF00005 	 tRNA 	 CP000438 	 290
RF00005 	 tRNA 	 CP000438 	 292
RF01758 	 sucA-II 	 CP000438 	 306
RF01766 	 cspA 	 CP000438 	 311
RF00028 	 Intron_gpI 	 CP000438 	 320
RF01719 	 Pseudomon-1 	 CP000438 	 322
